,Stress (GPa),Strain
68,0.12002072123500598,4.59e-05
69,0.12474092004149828,4.6574999999999994e-05
70,0.1285440822655732,4.7249999999999997e-05
71,0.13187322202231092,4.7925e-05
72,0.13485257368896073,4.86e-05
73,0.13705254510720286,4.9275000000000005e-05
74,0.13792490716431674,4.9949999999999994e-05
75,0.13728037742568375,5.0625e-05
76,0.135325667819279,5.13e-05
77,0.1325663584813507,5.1975e-05
78,0.13027465703620908,5.264999999999999e-05
79,0.13012839855513003,5.3324999999999995e-05
80,0.1322522285932736,5.4e-05
81,0.13483766806457428,5.4674999999999994e-05
82,0.13622601131449916,5.535e-05
83,0.13606150741985698,5.6025e-05
84,0.13462571385263306,5.67e-05
85,0.13208931205025734,5.737499999999999e-05
86,0.12844557673760332,5.8049999999999995e-05
87,0.1235384006677637,5.8725e-05
88,0.11718880373265046,5.94e-05
89,0.10967310259775939,6.0074999999999997e-05
90,0.10186608461082296,6.075e-05
91,0.0949213471892362,6.1425e-05
92,0.08941144100736172,6.21e-05
93,0.08512942327167412,6.2775e-05
94,0.08175832407892664,6.345e-05
95,0.07933718334777137,6.4125e-05
96,0.07788209424491611,6.479999999999999e-05
97,0.07711287126961736,6.547499999999999e-05
98,0.07715055544436444,6.615e-05
99,0.07894211569961164,6.6825e-05
100,0.08331926239997359,6.749999999999999e-05
101,0.08987673540827078,6.817499999999999e-05
102,0.09768418563756728,6.884999999999999e-05
103,0.10597394611731246,6.9525e-05
104,0.11404268516801706,7.02e-05
105,0.12124459892947624,7.0875e-05
106,0.12753660100165504,7.155e-05
107,0.13370556168672196,7.222500000000001e-05
108,0.1403870427532937,7.29e-05
109,0.1472372220121366,7.3575e-05
110,0.1532098475589663,7.425e-05
111,0.15769588783129956,7.4925e-05
112,0.16107016729246337,7.56e-05
113,0.16362484821171996,7.6275e-05
114,0.16486665866079428,7.695e-05
115,0.16446274108447556,7.762499999999999e-05
116,0.16281157716038647,7.829999999999999e-05
117,0.16027501867954094,7.8975e-05
118,0.1564832167142162,7.965e-05
119,0.1509533407835685,8.032499999999999e-05
120,0.14386580261900334,8.099999999999999e-05
121,0.1357176457228652,8.167499999999999e-05
122,0.12700503593844814,8.235e-05
123,0.1186478762275179,8.3025e-05
124,0.111405880153697,8.37e-05
125,0.10512260616348404,8.4375e-05
126,0.09956583697509758,8.505000000000001e-05
127,0.09511927600877014,8.5725e-05
128,0.09203615331857976,8.64e-05
129,0.09006198093658548,8.7075e-05
130,0.08911255446361571,8.774999999999999e-05
131,0.08944603347166484,8.8425e-05
132,0.09112054949490174,8.91e-05
133,0.09377288607911875,8.9775e-05
134,0.0966216533632106,9.044999999999999e-05
135,0.0986663042498608,9.112499999999999e-05
136,0.0990998136943035,9.18e-05
137,0.09769805052534787,9.2475e-05
138,0.09519323479049734,9.314999999999999e-05
139,0.09309509803233637,9.382499999999999e-05
140,0.09282732873778937,9.449999999999999e-05
141,0.09472258227227415,9.5175e-05
142,0.0976292220371055,9.585e-05
143,0.10028710436914787,9.6525e-05
144,0.10295434441740349,9.72e-05
145,0.10650293755615048,9.787500000000001e-05
146,0.11073694294758427,9.855000000000001e-05
147,0.114422049976152,9.922499999999999e-05
148,0.11635212308981022,9.989999999999999e-05
149,0.11642227417993063,0.00010057499999999999
150,0.11547415399551872,0.00010125
151,0.1139679066456976,0.000101925
152,0.1117133261986263,0.0001026
153,0.10899144411403835,0.000103275
154,0.10669038959583492,0.00010395
155,0.10525639459525127,0.00010462499999999998
156,0.10457687025373763,0.00010529999999999998
157,0.1040754708963036,0.00010597499999999999
158,0.10260891550082853,0.00010664999999999999
159,0.09920844277468997,0.00010732499999999999
160,0.09436250718542953,0.000108
161,0.08998641673918172,0.000108675
162,0.08767752487580002,0.00010934999999999999
163,0.0874133389569665,0.00011002499999999999
164,0.08784518318982668,0.0001107
165,0.0878081538056374,0.000111375
166,0.08722624107061044,0.00011205
167,0.08610749972877074,0.000112725
168,0.08410019924786288,0.0001134
169,0.08153527473377628,0.00011407500000000001
170,0.07984440870333868,0.00011474999999999998
171,0.08031789174296561,0.00011542499999999999
172,0.0826731522961274,0.00011609999999999999
173,0.08588846782711738,0.00011677499999999999
174,0.0896775416834763,0.00011745
175,0.09447520285290617,0.000118125
176,0.1002403817683884,0.0001188
177,0.10560043737165084,0.00011947499999999999
178,0.10891782352152779,0.00012014999999999999
179,0.11009243021447654,0.000120825
180,0.11087362355029752,0.0001215
181,0.11303859959417854,0.000122175
182,0.11629009818220817,0.00012285
183,0.11877739805746984,0.000123525
184,0.1193357279015554,0.0001242
185,0.11813057873951655,0.00012487499999999999
186,0.11561121925889936,0.00012555
187,0.1118125483266983,0.000126225
188,0.10677133256841308,0.0001269
189,0.10078676735662435,0.000127575
190,0.09421969004096148,0.00012825
191,0.08738377101329796,0.000128925
192,0.08078759108036863,0.00012959999999999998
193,0.07534847536621073,0.00013027499999999998
194,0.07170811361127122,0.00013094999999999998
195,0.06961430793705034,0.000131625
196,0.06834755093103677,0.0001323
197,0.0672763293421267,0.000132975
198,0.06603799094042304,0.00013365
199,0.06498949287491236,0.000134325
200,0.06500001993087025,0.00013499999999999997
201,0.06621836631988323,0.00013567499999999998
202,0.06802620665159288,0.00013634999999999998
203,0.06978244516812503,0.00013702499999999998
204,0.07111394841872615,0.00013769999999999999
205,0.07261256260473604,0.000138375
206,0.07577347722164268,0.00013905
207,0.08129531817539819,0.000139725
208,0.08853806965162976,0.0001404
209,0.09679918945278491,0.000141075
210,0.10576195535872032,0.00014175
211,0.11498043043179615,0.000142425
212,0.12388986112870443,0.0001431
213,0.1318264533533968,0.000143775
214,0.1376204326357165,0.00014445000000000001
215,0.1402035738316907,0.000145125
216,0.13958400641138458,0.0001458
217,0.13645880230857338,0.000146475
218,0.13147252206137944,0.00014715
219,0.1251442224733533,0.000147825
220,0.11801618141108675,0.0001485
221,0.11069751028032981,0.000149175
222,0.10381990882303448,0.00014985
223,0.0976926433996025,0.00015052499999999999
224,0.09184529763258417,0.0001512
225,0.08562460010348187,0.000151875
226,0.07921832934038928,0.00015255
227,0.07352208883485084,0.000153225
228,0.06910110848886097,0.0001539
229,0.06557275055969372,0.000154575
230,0.06272198453685984,0.00015524999999999998
231,0.06129747920407028,0.00015592499999999998
232,0.06223732472267508,0.00015659999999999998
233,0.0657876928924942,0.000157275
234,0.07113406222611354,0.00015795
235,0.0769104192344554,0.000158625
236,0.08179708639921607,0.0001593
237,0.08502601465488524,0.000159975
238,0.08663758058741299,0.00016064999999999997
239,0.08728849636685075,0.00016132499999999998
240,0.08824126397729525,0.00016199999999999998
241,0.09074444963191045,0.00016267499999999998
242,0.09490740369292243,0.00016334999999999999
243,0.09989730758837481,0.000164025
244,0.10498790326908877,0.0001647
245,0.10977680625530666,0.000165375
246,0.11393374917081088,0.00016605
247,0.11751206849706688,0.000166725
248,0.12074631483453863,0.0001674
249,0.12304712368518954,0.000168075
250,0.12327427049376881,0.00016875
251,0.12105443910640369,0.000169425
252,0.11719343911336985,0.00017010000000000001
253,0.11285538553778145,0.000170775
254,0.10892653745284474,0.00017145
255,0.10576580773559838,0.000172125
256,0.10314375431231586,0.0001728
257,0.10042122087723997,0.000173475
258,0.09674634615158934,0.00017415
259,0.09183447565285234,0.000174825
260,0.08632475196790182,0.00017549999999999998
261,0.08120572263050221,0.00017617499999999999
262,0.07699878446537145,0.00017685
263,0.07351736161968477,0.000177525
264,0.07035440332616867,0.0001782
265,0.06743306474382675,0.000178875
266,0.06534177587246334,0.00017955
267,0.06447498884578115,0.000180225
268,0.06448022416678804,0.00018089999999999998
269,0.06506956202733048,0.00018157499999999998
270,0.06638967179915364,0.00018224999999999998
271,0.06870612164174623,0.000182925
272,0.0721448529953849,0.0001836
273,0.07661257155057243,0.000184275
274,0.08186024211132073,0.00018495
275,0.08717867313020243,0.00018562499999999997
276,0.09150071471127098,0.00018629999999999997
277,0.0943844624155132,0.00018697499999999998
278,0.09677325603580927,0.00018764999999999998
279,0.1002100472910237,0.00018832499999999998
280,0.1052800090589619,0.00018899999999999999
281,0.11141654759599826,0.000189675
282,0.11784396911694157,0.00019035
283,0.12421176893622522,0.000191025
284,0.1304610468065232,0.0001917
285,0.13641864081622207,0.000192375
286,0.141558856434031,0.00019305
287,0.14507449503200312,0.000193725
288,0.14618215805164006,0.0001944
289,0.14488331648034639,0.000195075
290,0.14229604894137404,0.00019575000000000001
291,0.13990400945113043,0.000196425
292,0.13825857419328824,0.00019710000000000002
293,0.13679294010633808,0.000197775
294,0.13483026446665994,0.00019844999999999997
295,0.1323503468753928,0.000199125
296,0.1297469190593382,0.00019979999999999998
297,0.1268588513824778,0.000200475
298,0.12321276463650387,0.00020114999999999998
299,0.11924227338164725,0.000201825
300,0.11613800637224186,0.0002025
301,0.11413279061350089,0.00020317500000000002
302,0.11220266793066272,0.00020385
303,0.10960518869300097,0.00020452499999999997
304,0.10643740024467338,0.0002052
305,0.10346443416657532,0.00020587499999999998
306,0.101634269128192,0.00020655
307,0.10121995521203475,0.00020722499999999998
308,0.10168988960327463,0.0002079
309,0.10243687991817939,0.000208575
310,0.10370466469913081,0.00020924999999999996
311,0.10596393155227857,0.000209925
312,0.10875563374259117,0.00021059999999999997
313,0.11132077890616911,0.000211275
314,0.11353727103639275,0.00021194999999999997
315,0.11551811101021604,0.000212625
316,0.1172205459144943,0.00021329999999999998
317,0.1187535635104803,0.00021397499999999998
318,0.12014663387278654,0.00021464999999999999
319,0.12124006961115578,0.000215325
320,0.12217258363689704,0.000216
321,0.12359661052669858,0.000216675
322,0.12597383128089348,0.00021735
323,0.12898491515911503,0.000218025
324,0.13204783765420022,0.00021869999999999998
325,0.13439235757487114,0.000219375
326,0.135254728680971,0.00022004999999999998
327,0.13471425560206482,0.000220725
328,0.13348713947016422,0.0002214
329,0.13206888083924231,0.00022207500000000002
330,0.13086555064911334,0.00022275
331,0.1303550655748794,0.00022342500000000002
332,0.13054662721480478,0.0002241
333,0.13089349018354737,0.00022477499999999997
334,0.13050280620523216,0.00022545
335,0.12837943699716903,0.00022612499999999998
336,0.12383339234171435,0.0002268
337,0.11704547668218085,0.00022747499999999999
338,0.10906596179976702,0.00022815000000000002
339,0.10094629121435095,0.000228825
340,0.09328195998334814,0.00022949999999999997
341,0.08653484278840994,0.000230175
342,0.08157431863439879,0.00023084999999999997
343,0.07959055576872735,0.000231525
344,0.08102749031480505,0.00023219999999999998
345,0.08496232916479135,0.000232875
346,0.08977262107051671,0.00023354999999999998
347,0.09452307644873947,0.00023422499999999996
348,0.09943577606245542,0.0002349
349,0.1047851801019125,0.00023557499999999997
350,0.10993776225415965,0.00023625
351,0.11412337544515197,0.00023692499999999997
352,0.1173732399551591,0.0002376
353,0.11985943739738356,0.00023827499999999998
354,0.12142816621707413,0.00023894999999999998
355,0.1220540267309063,0.00023962499999999998
356,0.12203311090311546,0.00024029999999999999
357,0.12140983761209533,0.000240975
358,0.11989520924752288,0.00024165
359,0.11759122416086469,0.000242325
360,0.11489720072005598,0.000243
361,0.1121324177748667,0.000243675
362,0.10944971366285168,0.00024435
363,0.10689174782586576,0.00024502499999999995
364,0.10486408505973571,0.0002457
365,0.10394590473267268,0.00024637499999999996
366,0.10416599628374197,0.00024705
367,0.1050647174868146,0.00024772499999999996
368,0.10604277484388552,0.0002484
369,0.10672326840970897,0.00024907499999999997
370,0.10710633511015699,0.00024974999999999997
371,0.10712380772218183,0.000250425
372,0.10634932935930455,0.0002511
373,0.10435574496167416,0.000251775
374,0.10162463873355232,0.00025245
375,0.09940225268690123,0.000253125
376,0.09818235882118327,0.0002538
377,0.0974579614671839,0.000254475
378,0.09676097893970502,0.00025515
379,0.09589446828579949,0.000255825
380,0.09471866726820498,0.0002565
381,0.09370270848102062,0.000257175
382,0.09419407573602766,0.00025785
383,0.09695953695977162,0.000258525
384,0.1011704533602623,0.00025919999999999996
385,0.10557244529407361,0.000259875
386,0.10990416550947973,0.00026054999999999996
387,0.11465027062755964,0.000261225
388,0.11964287852535357,0.00026189999999999997
389,0.12380438735423578,0.000262575
390,0.1261552700478873,0.00026325
391,0.12665938811777427,0.00026392500000000003
392,0.12626040939659783,0.0002646
393,0.12601689028655488,0.000265275
394,0.12647911309560972,0.00026595
395,0.12812516958705425,0.000266625
396,0.13141921925627698,0.0002673
397,0.13615680630971924,0.000267975
398,0.14123894941887738,0.00026865
399,0.14544618975354862,0.000269325
400,0.14831334849064293,0.00026999999999999995
401,0.15001115319799074,0.000270675
402,0.15087702638318412,0.00027134999999999995
403,0.15138362179268908,0.000272025
404,0.1518934339518745,0.00027269999999999996
405,0.1523254526047868,0.000273375
406,0.152660305363992,0.00027404999999999997
407,0.1529863098103675,0.00027472499999999997
408,0.15273707426671068,0.00027539999999999997
409,0.15095256880350447,0.000276075
410,0.14759361282942915,0.00027675
411,0.14368845351150733,0.000277425
412,0.1400663359431064,0.0002781
413,0.13666916194548848,0.000278775
414,0.13288539805127503,0.00027945
415,0.12842811447190328,0.000280125
416,0.12406890547808513,0.0002808
417,0.12106135511455746,0.000281475
418,0.11961217275382348,0.00028215
419,0.11873012580082117,0.000282825
420,0.11772902524167957,0.0002835
421,0.116793710639961,0.000284175
422,0.11648736409325049,0.00028485
423,0.11733403091005722,0.00028552499999999996
424,0.1191945909857111,0.0002862
425,0.12097717968993045,0.00028687499999999997
426,0.12170421330991324,0.00028755
427,0.12177398878786752,0.00028822499999999997
428,0.12243147884129142,0.00028890000000000003
429,0.12426089776584315,0.000289575
430,0.12681992680863147,0.00029025
431,0.12945527400499623,0.000290925
432,0.132229328018912,0.0002916
433,0.13559145303308065,0.000292275
434,0.1393817810003263,0.00029295
435,0.14302463296009094,0.000293625
436,0.14598758786820593,0.0002943
437,0.14746678406711664,0.00029497499999999995
438,0.14636193710018983,0.00029565
439,0.14243564824322527,0.00029632499999999995
440,0.1367286594886685,0.000297
441,0.13040820445071635,0.00029767499999999996
442,0.12369081203494732,0.00029835
443,0.11622475781956253,0.00029902499999999996
444,0.10850690449584602,0.0002997
445,0.10193939928174385,0.00030037499999999997
446,0.09728548665297986,0.00030104999999999997
447,0.09417362760945897,0.000301725
448,0.09223294308019467,0.0003024
449,0.09151541592903661,0.000303075
450,0.09206421206348485,0.00030375
451,0.09391871374655553,0.000304425
452,0.09692880252517498,0.0003051
453,0.100531886958766,0.000305775
454,0.10423469517145496,0.00030645
455,0.10783598279727842,0.000307125
456,0.11092742230334048,0.0003078
457,0.11300418020640678,0.000308475
458,0.11447711722124015,0.00030915
459,0.11616013006372557,0.000309825
460,0.11815548038666922,0.00031049999999999996
461,0.12047371027934578,0.000311175
462,0.1231926676896565,0.00031184999999999996
463,0.12593389448989198,0.000312525
464,0.12823278021717138,0.00031319999999999997
465,0.1303427183931569,0.000313875
466,0.13314623742902973,0.00031455
467,0.13672796791678718,0.000315225
468,0.1400409483355137,0.0003159
469,0.14228613647788263,0.000316575
470,0.14368179643394943,0.00031725
471,0.1447296025406885,0.000317925
472,0.14548690632113315,0.0003186
473,0.145583857562893,0.000319275
474,0.14452271894657434,0.00031995
475,0.14207678546938857,0.000320625
476,0.13832018065128668,0.00032129999999999995
477,0.13369748102235507,0.000321975
478,0.12892742442450428,0.00032264999999999996
479,0.12452983558632695,0.000323325
480,0.12079886228736542,0.00032399999999999996
481,0.11801934787945466,0.000324675
482,0.11658543801870695,0.00032534999999999997
483,0.11713605763071519,0.00032602499999999997
484,0.12013067496303073,0.00032669999999999997
485,0.12530793847869404,0.000327375
486,0.1319318315689727,0.00032805
487,0.13900981927307182,0.000328725
488,0.14515193505438087,0.0003294
489,0.14899154856726743,0.000330075
490,0.1500638501076194,0.00033075
491,0.1489049414926688,0.000331425
492,0.14627984209555975,0.0003321
493,0.1427216854200759,0.000332775
494,0.13895420103309244,0.00033345
495,0.13603193399558783,0.000334125
496,0.13449759321957586,0.0003348
497,0.13416468436515613,0.00033547499999999996
498,0.13501718974513155,0.00033615
499,0.1375714612476239,0.00033682499999999996
500,0.14219238978653412,0.0003375
501,0.14813151021596932,0.00033817499999999997
502,0.15392224019902662,0.00033885
503,0.15838579782661472,0.00033952499999999997
504,0.16096529073431257,0.00034020000000000003
505,0.16195201734364795,0.000340875
506,0.16219583514855682,0.00034155
507,0.16240580406626481,0.000342225
508,0.16265217783863706,0.0003429
509,0.1626656924509814,0.000343575
510,0.1624517893622073,0.00034425
511,0.1618939430705716,0.000344925
512,0.16042441353497208,0.0003456
513,0.15748401497867984,0.00034627499999999995
514,0.1529127397790513,0.00034695
515,0.14725508117012323,0.00034762499999999995
516,0.14134174283298745,0.0003483
517,0.1355875283318621,0.00034897499999999996
518,0.1302999554869219,0.00034965
519,0.12627836458505307,0.00035032499999999996
520,0.12423704656365539,0.00035099999999999997
521,0.12415447098312996,0.00035167499999999997
522,0.12533045185932193,0.00035234999999999997
523,0.12657361215530688,0.000353025
524,0.1263505496051986,0.0003537
525,0.12334827408090146,0.000354375
526,0.1175026228822641,0.00035505
527,0.11040125727652184,0.000355725
528,0.10439643692852382,0.0003564
529,0.10118343195165357,0.000357075
530,0.10110976705961686,0.00035775
531,0.10356858935263355,0.000358425
532,0.10789912337599643,0.0003591
533,0.11356731705225304,0.000359775
534,0.119954016838528,0.00036045
535,0.1262991872076593,0.000361125
536,0.13165108970692166,0.00036179999999999996
537,0.13560044864406157,0.000362475
538,0.13881793622554525,0.00036314999999999996
539,0.14212968889241617,0.000363825
540,0.14564703640383672,0.00036449999999999997
541,0.1490095221716061,0.000365175
542,0.15239983360649514,0.00036585
543,0.15657402398257939,0.000366525
544,0.1619149598416629,0.0003672
545,0.16789894689474127,0.000367875
546,0.1737343673687414,0.00036855
547,0.17935280127462297,0.000369225
548,0.18481541274078783,0.0003699
549,0.18959796762630032,0.000370575
550,0.19334386303120354,0.00037124999999999994
551,0.19642853967287238,0.000371925
552,0.19887268776066472,0.00037259999999999995
553,0.1996463563840698,0.000373275
554,0.1977597609079081,0.00037394999999999996
555,0.19323769059539023,0.000374625
556,0.18702839787905368,0.00037529999999999996
557,0.17996380667998502,0.000375975
558,0.17246046812312665,0.00037664999999999997
559,0.1650958813889749,0.00037732499999999997
560,0.15852054626878706,0.00037799999999999997
561,0.1528030809817449,0.000378675
562,0.147526419902448,0.00037935
563,0.14243811690196276,0.000380025
564,0.13777346769622173,0.0003807
565,0.13419263061004352,0.000381375
566,0.1319058519409369,0.00038205
567,0.13040713747319768,0.000382725
568,0.129428344499023,0.0003834
569,0.12934131463080908,0.000384075
570,0.13020887241745666,0.00038475
571,0.13129848628740648,0.000385425
572,0.1319855367449328,0.0003861
573,0.13242870224824155,0.00038677499999999996
574,0.13326571952174784,0.00038745
575,0.13525189614816266,0.00038812499999999996
576,0.13899347581848523,0.0003888
577,0.14437564086038676,0.00038947499999999997
578,0.15045529981964087,0.00039015
579,0.15633741642493731,0.000390825
580,0.1614811554950949,0.00039150000000000003
581,0.16538677395385593,0.000392175
582,0.16796323938749563,0.00039285
583,0.16937397930463846,0.00039352499999999993
584,0.169584756228129,0.00039420000000000004
585,0.16854066414801636,0.000394875
586,0.1662845432663421,0.00039555
587,0.1630803018947625,0.00039622499999999994
588,0.15938030287201793,0.00039689999999999994
589,0.15549641968225664,0.000397575
590,0.1517199969841174,0.00039825
591,0.14840535087590956,0.00039892499999999995
592,0.1458034369122508,0.00039959999999999996
593,0.1441193041266944,0.000400275
594,0.1433410495400654,0.00040095
595,0.14302365955104332,0.00040162499999999996
596,0.14267970369117325,0.00040229999999999997
597,0.14233327144717645,0.00040297499999999997
598,0.14219588925002535,0.00040365
599,0.14235767449899575,0.000404325
600,0.14267681946437566,0.000405
601,0.14280247875106403,0.000405675
602,0.1424569074695629,0.00040635000000000004
603,0.14158486766245726,0.000407025
604,0.14021523230251962,0.0004077
605,0.13826223637475327,0.000408375
606,0.13589069056604833,0.00040904999999999994
607,0.13341916898598358,0.000409725
608,0.13104942005883133,0.0004104
609,0.12913973269417237,0.000411075
610,0.12809270035411782,0.00041174999999999995
611,0.12824099911560569,0.00041242499999999996
612,0.1298360942324419,0.0004131
613,0.1329061331341913,0.000413775
614,0.13727140905868712,0.00041444999999999996
615,0.1426435384666104,0.00041512499999999997
616,0.14856693197432197,0.0004158
617,0.15436674481179558,0.000416475
618,0.15953207600686628,0.00041715
619,0.16397404184526154,0.000417825
620,0.16815868230864064,0.0004184999999999999
621,0.1726248042798679,0.00041917500000000004
622,0.17711561654263616,0.00041985
623,0.1807463081922261,0.000420525
624,0.18260012877267426,0.00042119999999999994
625,0.18242415900595366,0.00042187499999999994
626,0.1809851453667908,0.00042255
627,0.17915688037668737,0.000423225
628,0.17690001707835212,0.00042389999999999995
629,0.17365161377462252,0.00042457499999999995
630,0.16962586179992836,0.00042525
631,0.16607871783611847,0.000425925
632,0.16393035962845984,0.00042659999999999996
633,0.16266067409571375,0.00042727499999999996
634,0.16116424101491988,0.00042794999999999997
635,0.15922310157935038,0.000428625
636,0.15766836600028636,0.00042929999999999997
637,0.1570090142320111,0.000429975
638,0.156440450871427,0.00043065
639,0.15502497741734428,0.00043132500000000004
640,0.15276249547121368,0.000432
641,0.15037944467436662,0.000432675
642,0.14872742533956038,0.00043335
643,0.14800299017794774,0.00043402499999999994
644,0.14776015271525472,0.0004347
645,0.14782872966908717,0.000435375
646,0.14848406901710406,0.00043605
647,0.1497201966401124,0.00043672499999999995
648,0.15110491370329157,0.00043739999999999995
649,0.15236055470201162,0.000438075
650,0.15356483165625717,0.00043875
651,0.15471630942665038,0.00043942499999999996
652,0.15574874176187006,0.00044009999999999996
653,0.1567377096526456,0.000440775
654,0.15758865956334958,0.00044145
655,0.15769092825436506,0.00044212499999999997
656,0.15647160598264978,0.0004428
657,0.15426788280698525,0.0004434749999999999
658,0.15201375104692688,0.00044415000000000004
659,0.15044004649005965,0.000444825
660,0.14965188313249905,0.0004455
661,0.14939640936206477,0.00044617499999999994
662,0.14949347526372556,0.00044685000000000005
663,0.1500285997403057,0.000447525
664,0.1510282156555099,0.0004482
665,0.15201305335110007,0.00044887499999999995
666,0.15224638489064088,0.00044954999999999995
667,0.15116063510612807,0.000450225
668,0.14852630928444763,0.0004509
669,0.14417485180207296,0.00045157499999999996
670,0.13787543348597617,0.00045224999999999996
671,0.1299866404114532,0.00045292499999999996
672,0.12171958824498762,0.0004536
673,0.11416159120756453,0.00045427499999999997
674,0.10756364197713772,0.00045494999999999997
675,0.10194533576386547,0.000455625
676,0.0977284862542005,0.00045630000000000003
677,0.0952857687501242,0.000456975
678,0.0945907315212137,0.00045765
679,0.0953000875233931,0.000458325
680,0.09660409259254898,0.00045899999999999994
681,0.09755955757421761,0.000459675
682,0.09789660051089415,0.00046035
683,0.0980672075584606,0.000461025
684,0.09879569004132799,0.00046169999999999995
685,0.10059673979758392,0.000462375
686,0.10338573191287465,0.00046305
687,0.10675328991663303,0.000463725
688,0.11027365571378127,0.00046439999999999996
689,0.11330134797311908,0.00046507499999999996
690,0.11547293080984451,0.00046575
691,0.11722439303109689,0.000466425
692,0.11909507673062003,0.00046709999999999997
693,0.12096334653115826,0.00046777499999999997
694,0.12251217962611502,0.0004684499999999999
695,0.12386635170738944,0.00046912500000000003
696,0.1253755983834054,0.0004698
697,0.12708051861573735,0.000470475
698,0.12851850955362254,0.00047114999999999993
699,0.12924720422232905,0.00047182500000000004
700,0.12898807636930304,0.0004725
701,0.12745298090588977,0.000473175
702,0.1244102528223437,0.00047384999999999994
703,0.11995093676149389,0.00047452499999999995
704,0.11504243549656569,0.0004752
705,0.11116544933875672,0.000475875
706,0.10909566559431746,0.00047654999999999996
707,0.10858880986979792,0.00047722499999999996
708,0.10913883283659122,0.00047789999999999996
709,0.1105000655604713,0.000478575
710,0.11242287172141095,0.00047924999999999997
711,0.11432026186819355,0.00047992499999999997
712,0.11543111324208173,0.00048059999999999997
713,0.11518350242126645,0.00048127500000000003
714,0.11379398038209895,0.00048195
715,0.11218330925924633,0.000482625
716,0.11083379681323952,0.0004833
717,0.10953095440587386,0.00048397499999999993
718,0.1081110298791154,0.00048465
719,0.10689063385401826,0.000485325
720,0.10648972064593176,0.000486
721,0.10716388726280261,0.00048667499999999994
722,0.10835246372553042,0.00048735
723,0.10940052864945034,0.000488025
724,0.11032941951982778,0.0004887
725,0.11174561546068236,0.000489375
726,0.1143193300540616,0.0004900499999999999
727,0.11811687105642209,0.000490725
728,0.12236773685560628,0.0004914
729,0.1263909301501164,0.000492075
730,0.1302867669599751,0.0004927499999999999
731,0.13419228013311546,0.0004934249999999999
732,0.1376619366114587,0.0004941
733,0.13984447370703063,0.000494775
734,0.14015769428063163,0.0004954499999999999
735,0.13905361748094322,0.0004961249999999999
736,0.1373180346106495,0.0004968
737,0.13489633343592436,0.000497475
738,0.13128165877167566,0.0004981499999999999
739,0.1266764676130721,0.0004988249999999999
740,0.12251741303415822,0.0004994999999999999
741,0.12043106461559096,0.0005001750000000001
742,0.12037608153581467,0.00050085
743,0.1205612646873273,0.000501525
744,0.11949359316702292,0.0005022
745,0.11712648854927775,0.0005028750000000001
746,0.11426067740400744,0.00050355
